"","lon","lat","osm_id","code","fclass","name"
"3276",76.8964948,31.5394004,"583230993",2110,"hospital","Mahindroo Nursing Home"
"3312",78.0951221,30.4589965,"583884416",2110,"hospital","Landour Community Hospital"
"3340",80.1405596,12.9447938,"591555028",2110,"hospital","skandan nursing home"
"3378",80.211027,13.0495316,"595706154",2110,"hospital","Vasan Eye Care Hospital"
"3392",76.4078909,30.3351251,"597102373",2110,"hospital","Eye"
"3397",76.6726121,30.5281773,"597102397",2110,"hospital","Gian Sagar"
"3407",80.1942138,13.0571293,"597590621",2110,"hospital","JJ Hospital"
"3417",80.1391164,12.9537322,"598566750",2110,"hospital","Balaji Medical College and Hospital"
"3455",76.9429813,8.4998651,"600882699",2110,"hospital","General Hospital"
"3456",76.9410501,8.4998439,"600882700",2110,"hospital","Regional Institute of Ophthalmology"
"3457",76.9431315,8.4986554,"600882701",2110,"hospital","Dr Govindans Hospital"
"3499",72.8296341,18.9429962,"605222982",2110,"hospital","Willingdon"
"3509",75.7069556,21.0234382,"606361739",2110,"hospital","Medical College Hospital"
"3548",72.5917525,23.0924908,"611572691",2110,"hospital",NA
"3577",75.4265073,31.2133989,"617784913",2110,"hospital","govt. hospital uggi"
"3620",76.6153372,9.3852283,"622250802",2110,"hospital","Thottabhagam Hospital"
"3663",77.5639245,13.0010635,"625856709",2110,"hospital","Manipal Northside Hospital"
"3679",78.4859878,17.3672265,"626897112",2110,"hospital","Rahmat Ali hospital"
"3730",77.3876512,31.3548222,"627273741",2110,"hospital","Aurvedic Hospital, Maholi"
"3752",80.1457999,17.2557178,"631556915",2110,"hospital","Saritha Clinic"
"3757",80.1464407,17.2481922,"631687484",2110,"hospital","Janata Hospital"
"3758",80.1384703,17.2411982,"631687500",2110,"hospital","Praja vaidyasala (YRK)"
"3767",77.1366732,28.6082403,"632050626",2110,"hospital","Base Hospital Delhi Cantt"
"3778",78.512174,17.407574,"634123949",2110,"hospital","Satya Hospital"
"3796",78.5143831,17.4101591,"635590614",2110,"hospital","Anand Nursing Home"
"3800",80.1513428,17.2480311,"636041661",2110,"hospital","Shyamala Hospitals"
"3831",79.1331354,10.7729537,"644657108",2110,"hospital","Ramanathan Hospital"
"3872",77.1674719,10.0794143,"649246679",2110,"hospital","Silent Valley Hospital"
"3945",79.125565,10.7755076,"658439838",2110,"hospital","SB Hospital"
"3947",76.8998873,12.5246186,"659001946",2110,"hospital","Government Hospital"
"3973",79.4348558,17.1611289,"660700235",2110,"hospital","Nakrekal"
"3992",83.5665915,25.9291231,"661970037",2110,"hospital",NA
"4085",77.6162619,12.9503234,"663604723",2110,"hospital","Govt hospital(PHC)"
"4114",76.1954804,10.6144854,"664030702",2110,"hospital","Medical College (400 bed Hospital"
"4141",78.5332374,17.4289925,"665132280",2110,"hospital","Innova Children's Hospital"
"4142",78.5333362,17.4290954,"665132281",2110,"hospital","Apollo Clinic"
"4150",79.1384135,10.7876968,"665697740",2110,"hospital","AVM Medical Centre"
"4152",77.592193,12.9101047,"665727326",2110,"hospital","Diwakar Hospital"
"4207",80.1508547,17.2474829,"667305435",2110,"hospital","Shashi"
"4209",80.1513059,17.2491831,"667305440",2110,"hospital","eye hospital"
"4210",80.1518632,17.2487791,"667305441",2110,"hospital","Ayurvedic dispensary"
"4212",80.1521517,17.2498453,"667305445",2110,"hospital","District Govt Hospital"
"4214",80.1519471,17.2502661,"667305447",2110,"hospital","TB Prevention centre"
"4242",72.9144572,19.1306989,"668708218",2110,"hospital","IIT Hospital"
"4247",72.8159412,18.9008669,"669247999",2110,"hospital","INHS Asvini"
"4259",79.1397985,10.7869754,"670883889",2110,"hospital","KRA Hospital"
"4265",77.7137961,12.960765,"671185206",2110,"hospital","Hema Poly Clinic"
"4266",77.7157312,12.9653074,"671185798",2110,"hospital","Ayug's Health Care"
"4280",76.7228216,12.9661122,"671791830",2110,"hospital","Adichunchanagiri Hospital"
"4310",73.87712,18.5027163,"672120487",2110,"hospital","Sardar Patel Cantonment General Hospital"
"4332",74.7471694,13.3326012,"672742480",2110,"hospital","TMA Pai Hospital"
"4364",80.1403907,17.2530296,"674066932",2110,"hospital","Vishnu Clinic"
"4370",80.149205,17.2574018,"674066951",2110,"hospital","Praja Vaidyasala"
"4375",80.1435632,17.2617203,"674066960",2110,"hospital","Kanakadurga clinic"
"4398",73.8486994,18.569025,"674697804",2110,"hospital","Cantonment General Hospital"
"4407",76.6765278,9.7088128,"675546475",2110,"hospital","Alphonsa Eye Hospital"
"4445",73.8894328,18.5005828,"678341812",2110,"hospital","Command Hospital Southern Command"
"4451",76.7336564,9.9120858,"679165317",2110,"hospital","Holy Family Hospital Casuality"
"4495",78.148427,9.9291686,"690029213",2110,"hospital","Neomed"
"4496",78.1485289,9.9299936,"690029214",2110,"hospital","Hannah Joseph"
"4499",76.6807991,9.711492,"690414609",2110,"hospital","Pala Government Hospital"
"4516",77.5923374,12.9234317,"691930445",2110,"hospital","BMTC Hospital"
"4531",75.69243,16.8254015,"695101249",2110,"hospital","District Hospital"
"4686",80.1393924,17.2515488,"721172030",2110,"hospital","RamaKrishna Nursing Home"
"4688",78.4534721,17.4226982,"722273216",2110,"hospital","Nizams Institute of Medical Sciences Hospital (NIMS)"
"4696",77.5848796,11.2788797,"725272765",2110,"hospital","KMCH Hospital"
"4714",78.4645023,17.40681,"726165655",2110,"hospital","Vasavi ENT Hospital"
"4724",78.4570626,17.4036641,"726240837",2110,"hospital","Mahavir Hospital"
"4745",78.4814113,17.3985586,"727283253",2110,"hospital","Old Apollo Hospital"
"4758",78.4625295,17.4021334,"728848279",2110,"hospital","Krishna Children Hospital"
"4759",78.4620681,17.398847,"728850582",2110,"hospital","MNJ Cancer Hospital"
"4792",80.1457789,17.2378501,"734216408",2110,"hospital","St Mary's Hospital"
"4864",80.1397913,17.2501985,"745607015",2110,"hospital","Lumbini Hospital"
"4911",76.703386,9.7473158,"748739164",2110,"hospital","Pravithanam Hospital"
"4913",76.6620242,9.7058426,"749695619",2110,"hospital","Mariayan Medical Center, Palai"
"4914",76.6136661,9.7419493,"749719284",2110,"hospital","Govt PHC Marangattupilly"
"4926",72.5304403,23.0173017,"761305685",2110,"hospital","Medilink Hospital"
"4930",77.3089374,28.6331429,"761315611",2110,"hospital","Max Superspeciality Hospital"
"4943",80.1577268,17.2519673,"761878048",2110,"hospital","Sri Charaka Ayurveda"
"4965",77.0352715,28.7983668,"762031713",2110,"hospital","Saint soham hospital private"
"4966",77.0354003,28.7980095,"762031718",2110,"hospital","Dr. Indra Hospital"
"4967",77.0353788,28.8006984,"762031725",2110,"hospital","Dr. Rajeev Hospital"
"4972",77.0374388,28.8012625,"762031788",2110,"hospital","Government hospital"
"4985",80.247773,13.055229,"762597551",2110,"hospital","GG Hospital"
"5006",73.8431927,18.5163564,"763549120",2110,"hospital","Ghaisas ENT Hospital"
"5024",80.1411098,17.2520808,"765041223",2110,"hospital","Sri Sivani"
"5031",80.1488203,17.2475856,"766771369",2110,"hospital","Rohith"
"5032",80.1485118,17.2477393,"766772316",2110,"hospital","Lalitha"
"5036",80.1474581,17.248187,"766774772",2110,"hospital","Usha Hospital"
"5037",80.1473508,17.2480698,"766775275",2110,"hospital","City Hospital"
"5038",80.1472183,17.2481373,"766775897",2110,"hospital","Kavya Hospital"
"5039",80.1470769,17.2482259,"766776125",2110,"hospital","Surya Hospital"
"5041",80.1462684,17.2483483,"766781686",2110,"hospital","SAI Maruthi"
"5043",80.146059,17.249002,"766782810",2110,"hospital","Hanuman"
"5047",80.1450269,17.2495508,"766785150",2110,"hospital","Jabilli"
"5048",80.1439842,17.2507323,"766787779",2110,"hospital","Medinova"
"5049",80.1435336,17.251074,"766788605",2110,"hospital","Spandana Heart Care Centre"
"5050",80.1433392,17.251074,"766788913",2110,"hospital","Kinnera Super Speciality Hospital"
"5060",77.583477,12.9364329,"769216417",2110,"hospital","Ramakrishna Nursing Home and Hospital"
"5064",80.12465,17.251107,"771781762",2110,"hospital","St Anns"
"5067",73.8696302,18.525302,"772571829",2110,"hospital","Sassoon Hospital"
"5070",80.1497409,17.2477468,"772640044",2110,"hospital","Buggaveeti ENT"
"5075",80.1485574,17.2480618,"772644393",2110,"hospital","Guru Hospital"
"5090",80.1467102,17.248766,"772727069",2110,"hospital","Narayana Hospital"
"5091",80.1466351,17.2488335,"772733248",2110,"hospital","Gowthami Hospital"
"5092",80.1466483,17.2489854,"772740827",2110,"hospital","Gangothri Hospital"
"5095",80.1461888,17.2492386,"772757275",2110,"hospital","Surya Hospital"
"5138",76.5409532,32.443286,"773641430",2110,"hospital","Ayurvedic Hospital, Bharmour"
"5159",80.1436115,17.2521367,"773684377",2110,"hospital","Samaikhya"
"5161",80.1439681,17.2521041,"773685181",2110,"hospital","SV"
"5162",80.1440463,17.2521772,"773685620",2110,"hospital","Newlife"
"5163",80.144212,17.2524486,"773685994",2110,"hospital","Madansingh"
"5164",80.144567,17.2522993,"773687253",2110,"hospital","Cure"
"5166",80.1444172,17.2523413,"773692822",2110,"hospital","Sriraksha"
"5167",80.1444563,17.2518856,"773696046",2110,"hospital","Nikhila"
"5190",76.4058997,33.0811938,"775411497",2110,"hospital","Ayurvedic Health Centre, Kilar"
"5191",76.4066863,33.0810728,"775411498",2110,"hospital","Civil Health Centre, Kilar"
"5245",80.145292,17.2502091,"784422997",2110,"hospital","Apollo"
"5251",80.145006,17.250304,"784456320",2110,"hospital","Meghana"
"5287",77.1890433,32.245323,"796867272",2110,"hospital","Lady Willingdon Hospital"
"5298",76.6516627,9.766809,"800640161",2110,"hospital","Chakkampuzha S. H. Hospital"
"5304",76.2813565,9.9716536,"801839947",2110,"hospital","Govt. Hospital Ernakulam"
"5327",76.995705,10.9969296,"803091648",2110,"hospital","Bala Hospital"
"5337",76.9806113,11.0119577,"803389879",2110,"hospital","GKNM Hospital"
"5371",75.4330658,31.2129828,"808579019",2110,"hospital",NA
"5389",76.6958958,32.6840914,"810046393",2110,"hospital","Ayurvedic Health Centre, Triloknath"
"5467",77.9407588,10.6171687,"818601073",2110,"hospital",NA
"5511",76.9370363,13.3085306,"827240283",2110,"hospital","Community Health Centre"
"5525",78.3937323,17.4301742,"827576106",2110,"hospital","Arogyasree Health care trust"
"5538",76.9392159,13.3093445,"830449121",2110,"hospital","Sri Channabasaweshwara Clinic"
"5548",76.9593243,11.0162147,"832767566",2110,"hospital","Ganga Hospital Womens Care Center"
"5549",76.9593766,11.0152327,"832768798",2110,"hospital","Krishna Nursing Home"
"5552",76.9603663,11.0179323,"832779637",2110,"hospital","Kongunadu"
"5553",76.9603556,11.0183536,"832779865",2110,"hospital","Sheela"
"5563",76.9393629,13.3098155,"834830799",2110,"hospital","Balaji Nursing Home"
"5601",76.6813947,9.7117351,"836113240",2110,"hospital","Christuraj Hospital"
"5788",72.8314957,18.9599377,"860315256",2110,"hospital","Saifee Ambulance"
"5808",73.8022359,18.5649964,"865849506",2110,"hospital","Medipoint Hospital"
"5809",73.8061842,18.5594534,"865854267",2110,"hospital","LifeLine Hospital"
"5822",74.7893684,13.3534806,"870908719",2110,"hospital","KMC Hospital"
"5829",73.8082012,18.5547291,"871515219",2110,"hospital","Dr. Chowdhary"
"5830",73.8088556,18.5554816,"871515522",2110,"hospital","Dr. Bonagiri"
"5839",75.5447007,30.3750707,"871797637",2110,"hospital","Civil Hospital Barnala"
"5905",78.4447966,17.3990359,"893195080",2110,"hospital","Surojini Devi Eye Hospital"
"5909",78.4455414,17.415613,"894082495",2110,"hospital","Star Hospital"
"5910",78.4475692,17.4148145,"894082503",2110,"hospital","Rainbow Hospitals"
"5918",78.4791827,17.3924877,"898965110",2110,"hospital","Fernandez Hospital"
"5925",78.4984034,17.4556983,"902311398",2110,"hospital","Oxygen Hospital"
"5960",77.3314139,28.577404,"915724540",2110,"hospital","Kailash Hospital"
"6000",75.852472,30.8661306,"916549329",2110,"hospital","Preet Health Centre"
"6001",75.8548692,30.8691118,"916549333",2110,"hospital","Dr. Jagdeep Rehab Centre"
"6020",75.8407056,30.8729813,"917605350",2110,"hospital",NA
"6026",75.8432022,30.8736886,"917696853",2110,"hospital","Dayal Medical Centre"
"6034",75.8763789,30.8659347,"917854734",2110,"hospital","Amrit Hospital"
"6038",75.8718079,30.865567,"917854763",2110,"hospital","Guru Nanak Charitable Hospital"
"6048",75.8610229,30.8659266,"918130298",2110,"hospital","Aggarwal Clinic"
"6049",75.8608783,30.8659489,"918130314",2110,"hospital","Akal Health Clinic"
"6059",75.8742937,30.8580096,"918208583",2110,"hospital","Jain Hospital"
"6060",75.876858,30.8584421,"918208585",2110,"hospital","Raj Children Hospital And Laboratory"
"6072",75.866673,30.8624382,"918309705",2110,"hospital","A.P. Singh Eye Surgeon"
"6077",75.8677957,30.8657121,"918309720",2110,"hospital","Physical Clinic"
"6121",75.8625647,30.8658824,"918520923",2110,"hospital","Khanna Clinic"
"6150",75.861816,30.8662824,"918521096",2110,"hospital","Government Dispensary"
"6161",70.9889474,20.7123797,"918556757",2110,"hospital",NA
"6178",75.871911,30.8610731,"919339965",2110,"hospital","Jain Hospital"
"6187",75.863453,30.8658001,"919347280",2110,"hospital","Balaji dental hospital"
"6201",75.8819471,30.8691318,"919369938",2110,"hospital","Nanank Sar Charitable Hospital"
"6220",75.8593693,30.8776864,"919438490",2110,"hospital","Didar Hospital"
"6249",75.8634559,30.8658472,"919601731",2110,"hospital","Balraj Dental Hospital"
"6256",75.8668154,30.8691832,"919601741",2110,"hospital","Rama ji Charitable Clinic"
"6257",75.8668555,30.8699152,"919601742",2110,"hospital","Arora Clinic"
"6262",75.8635306,30.8658007,"919601750",2110,"hospital","Sigma Community health Center"
"6265",75.8621472,30.8703873,"919601755",2110,"hospital","Homeopathic Clinic"
"6279",75.8654782,30.8702961,"919601783",2110,"hospital","Nishkam Sewa Dispensary & Laboratory"
"6283",75.8640902,30.8663757,"919601791",2110,"hospital","Jyoti Clinic"
"6298",75.8666373,30.8702571,"919601833",2110,"hospital","Dassal Dental Clinic"
"6344",75.59015,28.3577159,"921080028",2110,"hospital","Med-C"
"6354",75.0976749,12.7628664,"922426889",2110,"hospital","Government Hospital"
"6428",77.2050864,28.6414088,"928491343",2110,"hospital",NA
"6485",75.9453152,30.727683,"929011130",2110,"hospital","Sant Ishar Singh ji Memeorial Hospital.....RARA SAHIB"
"6541",75.8819756,30.8691941,"932056132",2110,"hospital","Mata Tej Kaur Memorial Subsidary Health Centre"
"6544",75.8856798,30.8673205,"932056198",2110,"hospital","Partap Hospital Daba"
"6555",75.8352921,30.867105,"934826085",2110,"hospital","Shri Harkrishan Sahib Charitable Hospital"
"6564",75.7174368,30.9173817,"935649070",2110,"hospital","Govt.Veternery"
"6574",77.6959544,12.9790191,"937026991",2110,"hospital","SBF Healthcare"
"6590",75.9204518,30.8666211,"939126413",2110,"hospital","Jeet Hospital"
"6594",77.2834999,28.5408389,"939235096",2110,"hospital","Indraprastha Apollo Hospital"
"6597",75.9204096,30.8676981,"940302447",2110,"hospital","Pooja Clinic"
"6608",80.2151198,13.0750445,"941471945",2110,"hospital",NA
"6614",80.2148826,13.073239,"941611681",2110,"hospital","Appasamy Hospital"
